aa.p	2840	20925	14	0
aa.rsd	56	23789	14	0
ab.p	2840	23869	14	0
ab.rsd	56	26733	14	0
ac.p	2840	26813	14	0
ac.rsd	56	29677	14	0
ad.p	2840	29757	14	0
ad.rsd	56	32621	14	0
ae.p	2840	32701	14	0
ae.rsd	56	35565	14	0
af.p	2840	35645	14	0
af.rsd	56	38509	14	0
ag.p	2840	38589	14	0
ag.rsd	56	41453	14	0
ah.p	2840	41533	14	0
ah.rsd	56	44397	14	0
ai.p	2840	44477	14	0
ai.rsd	56	47341	14	0
aj.p	4404	47421	14	0
aj.rsd	56	51849	14	0
ak.p	4404	51929	14	0
ak.rsd	56	56357	14	0
al.p	4404	56437	14	0
al.rsd	56	60865	14	0
am.p	4404	60945	14	0
am.rsd	56	65373	14	0
an.p	4332	65453	14	0
an.rsd	56	69809	14	0
ao.p	4404	69889	14	0
ao.rsd	56	74317	14	0
ap.p	4404	74397	14	0
ap.rsd	56	78825	14	0
aq.p	4404	78905	14	0
aq.rsd	56	83333	14	0
ar.p	4404	83413	14	0
ar.rsd	56	87841	14	0
as.p	4404	87921	14	0
as.rsd	56	92349	14	0
at.p	4404	92429	14	0
at.rsd	56	96857	14	0
au.p	4404	96937	14	0
au.rsd	56	101365	14	0
av.p	4404	101445	14	0
av.rsd	56	105873	14	0
aw.p	4404	105953	14	0
aw.rsd	56	110381	14	0
ax.p	2256	110461	14	0
ax.rsd	56	112741	14	0
ay.p	1916	112821	14	0
ay.rsd	93	114761	14	0
az.p	1916	114878	14	0
az.rsd	56	116818	14	0
ba.p	1916	116898	14	0
ba.rsd	56	118838	14	0
bb.p	1916	118918	14	0
bb.rsd	56	120858	14	0
bc.p	1916	120938	14	0
bc.rsd	56	122878	14	0
bd.p	1916	122958	14	0
bd.rsd	56	124898	14	0
be.p	1916	124978	14	0
be.rsd	56	126918	14	0
bf.p	4404	126998	14	0
bf.rsd	56	131426	14	0
bg.p	4404	131506	14	0
bg.rsd	56	135934	14	0
bh.p	4404	136014	14	0
bh.rsd	56	140442	14	0
bi.p	4168	140522	14	0
bi.rsd	56	144714	14	0
bj.p	4168	144794	14	0
bj.rsd	56	148986	14	0
bk.p	4168	149066	14	0
bk.rsd	56	153258	14	0
bl.p	4168	153338	14	0
bl.rsd	56	157530	14	0
bm.p	4168	157610	14	0
bm.rsd	56	161802	14	0
bn.p	4168	161882	14	0
bn.rsd	56	166074	14	0
bo.p	4168	166154	14	0
bo.rsd	56	170346	14	0
bp.p	4168	170426	14	0
bp.rsd	56	174618	14	0
bq.p	4168	174698	14	0
bq.rsd	56	178890	14	0
br.p	4168	178970	14	0
br.rsd	56	183162	14	0
bs.p	4068	183242	14	0
bs.rsd	56	187334	14	0
bt.p	4168	187414	14	0
bt.rsd	56	191606	14	0
bu.p	4168	191686	14	0
bu.rsd	56	195878	14	0
bv.p	4168	195958	14	0
bv.rsd	56	200150	14	0
bw.p	4168	200230	14	0
bw.rsd	56	204422	14	0
bx.p	4168	204502	14	0
bx.rsd	56	208694	14	0
by.p	2616	208774	14	0
by.rsd	56	211414	14	0
bz.p	2288	211494	14	0
bz.rsd	56	213806	14	0
ca.p	2288	213886	14	0
ca.rsd	56	216198	14	0
camera.bin	76	216278	14	0
cb.p	2288	216378	14	0
cb.rsd	56	218690	14	0
cc.p	2288	218770	14	0
cc.rsd	56	221082	14	0
cd.p	2288	221162	14	0
cd.rsd	56	223474	14	0
ce.p	2288	223554	14	0
ce.rsd	56	225866	14	0
cf.p	4744	225946	14	0
cf.rsd	56	230714	14	0
cg.p	4744	230794	14	0
cg.rsd	56	235562	14	0
ch.p	4744	235642	14	0
ch.rsd	56	240410	14	0
ci.p	4744	240490	14	0
ci.rsd	56	245258	14	0
cj.p	4744	245338	14	0
cj.rsd	56	250106	14	0
ck.p	4744	250186	14	0
ck.rsd	56	254954	14	0
cl.p	4744	255034	14	0
cl.rsd	56	259802	14	0
cm.p	4744	259882	14	0
cm.rsd	56	264650	14	0
cn.p	4744	264730	14	0
cn.rsd	56	269498	14	0
co.p	4744	269578	14	0
co.rsd	56	274346	14	0
cp.p	4744	274426	14	0
cp.rsd	56	279194	14	0
cq.p	4716	279274	14	0
cq.rsd	56	284014	14	0
cr.p	4744	284094	14	0
cr.rsd	56	288862	14	0
cs.p	4744	288942	14	0
cs.rsd	56	293710	14	0
ct.p	4744	293790	14	0
ct.rsd	56	298558	14	0
cu.p	4744	298638	14	0
cu.rsd	56	303406	14	0
cv.p	4744	303486	14	0
cv.rsd	56	308254	14	0
cw.p	4744	308334	14	0
cw.rsd	56	313102	14	0
cx.p	2648	313182	14	0
cx.rsd	56	315854	14	0
cy.p	2648	315934	14	0
cy.rsd	56	318606	14	0
cz.p	2648	318686	14	0
cz.rsd	56	321358	14	0
da.p	2648	321438	14	0
da.rsd	56	324110	14	0
data.bin	5524	324190	14	0
db.p	2648	329738	14	0
db.rsd	56	332410	14	0
dc.p	2648	332490	14	0
dc.rsd	56	335162	14	0
dd.p	2648	335242	14	0
dd.rsd	56	337914	14	0
de.p	2648	337994	14	0
de.rsd	56	340666	14	0
df.p	4144	340746	14	0
df.rsd	56	344914	14	0
dg.p	4248	344994	14	0
dg.rsd	56	349266	14	0
dh.p	4248	349346	14	0
dh.rsd	56	353618	14	0
di.p	4248	353698	14	0
di.rsd	56	357970	14	0
dj.p	4248	358050	14	0
dj.rsd	56	362322	14	0
dk.p	4248	362402	14	0
dk.rsd	56	366674	14	0
dl.p	4248	366754	14	0
dl.rsd	56	371026	14	0
